CustomerID,RFM_Score,Risk_Group,Country
13798,555,Low_Risk,United Kingdom
13798,555,Low_Risk,United Kingdom
13798,555,Low_Risk,United Kingdom
13798,555,Low_Risk,United Kingdom
13798,555,Low_Risk,United Kingdom
13798,555,Low_Risk,United Kingdom
13798,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
16873,555,Low_Risk,United Kingdom
17912,142,Medium_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
14062,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
17757,555,Low_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
18016,344,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
14448,522,Medium_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
17243,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
18109,555,Low_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
14800,355,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
15503,101,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
17251,102,Medium_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
16923,455,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
15570,555,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14159,455,Low_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
14577,433,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17126,244,Medium_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
17218,554,Low_Risk,United Kingdom
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
12753,555,Low_Risk,Japan
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17211,455,Low_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
17236,444,Medium_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
16393,555,Low_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
17372,354,Medium_Risk,United Kingdom
